[DEBUG] main.cpp:25:main(): expectedPointsAmount = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.060m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.177
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: -0.050m | X: 0.429 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.264

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: -0.050m | X: 0.432 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.267

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.050m | X: 0.435 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.270

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: -0.050m | X: 0.438 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.273

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: -0.050m | X: 0.441 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.276

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: -0.050m | X: 0.444 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.279

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: -0.050m | X: 0.447 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.281

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: -0.050m | X: 0.450 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.284

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: -0.050m | X: 0.453 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.287

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: -0.050m | X: 0.456 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.290

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: -0.050m | X: 0.459 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.293

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: -0.050m | X: 0.462 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.296

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: -0.050m | X: 0.465 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.299

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: -0.050m | X: 0.468 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.302

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: -0.050m | X: 0.471 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.305

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: -0.050m | X: 0.474 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.308

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: -0.050m | X: 0.477 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.311

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.050m | X: 0.480 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.314

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: -0.050m | X: 0.483 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.317

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: -0.050m | X: 0.486 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.320

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: -0.050m | X: 0.489 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.323

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.630s | Y: -0.050m | X: 0.492 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.326

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.640s | Y: -0.050m | X: 0.495 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.329

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.650s | Y: -0.050m | X: 0.498 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.332

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.660s | Y: -0.050m | X: 0.501 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.335

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.670s | Y: -0.050m | X: 0.504 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.338

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.680s | Y: -0.050m | X: 0.507 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.341

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.690s | Y: -0.050m | X: 0.510 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.344

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.700s | Y: -0.050m | X: 0.513 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.347

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.710s | Y: -0.050m | X: 0.516 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.350

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.720s | Y: -0.050m | X: 0.519 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.353

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.730s | Y: -0.050m | X: 0.522 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.356

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.740s | Y: -0.050m | X: 0.525 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.359

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.750s | Y: -0.050m | X: 0.528 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.361

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.760s | Y: -0.050m | X: 0.531 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.364

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.770s | Y: -0.050m | X: 0.534 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.367

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.780s | Y: -0.050m | X: 0.537 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.370

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.790s | Y: -0.050m | X: 0.540 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.373

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.800s | Y: -0.050m | X: 0.543 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.376

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.810s | Y: -0.050m | X: 0.546 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.379

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.820s | Y: -0.050m | X: 0.549 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.382

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.830s | Y: -0.050m | X: 0.552 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.385

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.840s | Y: -0.050m | X: 0.555 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.388

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.850s | Y: -0.050m | X: 0.558 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.391

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.860s | Y: -0.050m | X: 0.561 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.394

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.870s | Y: -0.050m | X: 0.564 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.397

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.880s | Y: -0.050m | X: 0.567 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.400

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.890s | Y: -0.050m | X: 0.570 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.403

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.900s | Y: -0.050m | X: 0.573 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.406

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.910s | Y: -0.050m | X: 0.576 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.409

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.920s | Y: -0.050m | X: 0.579 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.412

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.930s | Y: -0.050m | X: 0.582 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.415

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.940s | Y: -0.050m | X: 0.585 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.418

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.950s | Y: -0.050m | X: 0.588 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.421

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.960s | Y: -0.050m | X: 0.591 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.424

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.970s | Y: -0.050m | X: 0.594 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.427

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.980s | Y: -0.050m | X: 0.597 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.430

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.990s | Y: -0.050m | X: 0.600 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.433

[DEBUG] physicalModel.cpp:93:calculateModel(): amountPoints = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.040m | X: 0.603 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.435

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.010s | Y: -0.040m | X: 0.606 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.438

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.020s | Y: -0.040m | X: 0.609 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.441

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.030s | Y: -0.040m | X: 0.612 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.444

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.040s | Y: -0.040m | X: 0.615 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.447

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.050s | Y: -0.040m | X: 0.618 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.450

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.060s | Y: -0.040m | X: 0.621 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.453

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.070s | Y: -0.040m | X: 0.624 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.456

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.080s | Y: -0.040m | X: 0.627 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.459

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.090s | Y: -0.040m | X: 0.630 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.462

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.100s | Y: -0.040m | X: 0.633 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.465

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.110s | Y: -0.040m | X: 0.636 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.468

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.120s | Y: -0.040m | X: 0.639 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.471

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.130s | Y: -0.040m | X: 0.642 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.474

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.140s | Y: -0.040m | X: 0.645 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.477

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.150s | Y: -0.040m | X: 0.648 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.480

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.160s | Y: -0.040m | X: 0.651 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.483

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.170s | Y: -0.040m | X: 0.654 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.486

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.180s | Y: -0.040m | X: 0.657 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.489

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.190s | Y: -0.040m | X: 0.660 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.492

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.200s | Y: -0.040m | X: 0.663 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.495

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.210s | Y: -0.040m | X: 0.666 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.498

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.220s | Y: -0.040m | X: 0.669 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.501

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.230s | Y: -0.040m | X: 0.672 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.504

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.240s | Y: -0.040m | X: 0.675 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.507

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.250s | Y: -0.040m | X: 0.678 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.510

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.260s | Y: -0.040m | X: 0.681 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.513

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.270s | Y: -0.040m | X: 0.684 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.516

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.280s | Y: -0.040m | X: 0.687 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.519

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.290s | Y: -0.040m | X: 0.690 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.522

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.300s | Y: -0.040m | X: 0.693 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.525

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.310s | Y: -0.040m | X: 0.696 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.528

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.320s | Y: -0.040m | X: 0.699 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.531

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.330s | Y: -0.040m | X: 0.702 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.534

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.340s | Y: -0.040m | X: 0.705 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.536

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.350s | Y: -0.040m | X: 0.708 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.539

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.360s | Y: -0.040m | X: 0.711 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.542

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.370s | Y: -0.040m | X: 0.714 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.545

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.380s | Y: -0.040m | X: 0.717 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.548

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.390s | Y: -0.040m | X: 0.720 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.551

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.400s | Y: -0.040m | X: 0.723 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.554

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.410s | Y: -0.040m | X: 0.726 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.557

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: -0.040m | X: 0.729 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.560

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: -0.040m | X: 0.732 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.563

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: -0.040m | X: 0.735 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.566

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: -0.040m | X: 0.738 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.569

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: -0.040m | X: 0.741 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.572

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: -0.040m | X: 0.744 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.575

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: -0.040m | X: 0.747 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.578

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: -0.040m | X: 0.750 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.581

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: -0.040m | X: 0.753 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.584

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: -0.040m | X: 0.756 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.587

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: -0.040m | X: 0.759 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.590

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: -0.040m | X: 0.762 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.593

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: -0.040m | X: 0.765 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.596

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: -0.040m | X: 0.768 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.599

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: -0.040m | X: 0.771 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.602

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: -0.040m | X: 0.774 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.605

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: -0.040m | X: 0.777 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.608

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.040m | X: 0.780 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.611

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: -0.040m | X: 0.783 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.614

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: -0.040m | X: 0.786 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.617

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: -0.040m | X: 0.789 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.620

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.630s | Y: -0.040m | X: 0.792 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.623

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.640s | Y: -0.040m | X: 0.795 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.626

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.650s | Y: -0.040m | X: 0.798 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.629

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.660s | Y: -0.040m | X: 0.801 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.632

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.670s | Y: -0.040m | X: 0.804 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.635

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.680s | Y: -0.040m | X: 0.807 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.638

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.690s | Y: -0.040m | X: 0.810 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.641

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.700s | Y: -0.040m | X: 0.813 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.644

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.710s | Y: -0.040m | X: 0.816 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.647

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.720s | Y: -0.040m | X: 0.819 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.650

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.730s | Y: -0.040m | X: 0.822 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.653

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.740s | Y: -0.040m | X: 0.825 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.656

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.750s | Y: -0.040m | X: 0.828 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.659

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.760s | Y: -0.040m | X: 0.831 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.662

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.770s | Y: -0.040m | X: 0.834 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.665

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.780s | Y: -0.040m | X: 0.837 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.668

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.790s | Y: -0.040m | X: 0.840 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.671

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.800s | Y: -0.040m | X: 0.843 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.674

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.810s | Y: -0.040m | X: 0.846 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.677

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.820s | Y: -0.040m | X: 0.849 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.680

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.830s | Y: -0.040m | X: 0.852 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.683

